id	filename	md5	size	state
891873c8-bb26-4215-9281-a79be2651f11	891873c8-bb26-4215-9281-a79be2651f11/c9dffad1-99e8-40b8-8954-1e50b98a1a55.rna_seq.augmented_star_gene_counts.tsv	46a22b49c817567bad8be44a4d112ed1	4235835	validated
89fa8a0c-e046-4fbf-97c5-4ed5cc4e5e4c	89fa8a0c-e046-4fbf-97c5-4ed5cc4e5e4c/68a74e5b-649e-4568-8616-d2292a4eca19.rna_seq.augmented_star_gene_counts.tsv	59d644841df9ae0c13168b027fa59001	4223647	validated
8ced7ce3-86ec-4bc8-afce-8fcfb06d8be4	8ced7ce3-86ec-4bc8-afce-8fcfb06d8be4/d1adf0be-5afe-4df7-8f88-dbf7521bcdac.rna_seq.augmented_star_gene_counts.tsv	5ab6cf779c351322446fb259fe5b16d4	4257607	validated
8d558ae5-f3a1-49fa-aa44-5abc6244b57a	8d558ae5-f3a1-49fa-aa44-5abc6244b57a/59c3ac05-7a99-4817-ae14-1584f2b7bf36.rna_seq.augmented_star_gene_counts.tsv	54400517921d7eee7643b33abf11db2f	4252729	validated
8ebe5f43-053c-4bfc-aefd-b9c22897b4ce	8ebe5f43-053c-4bfc-aefd-b9c22897b4ce/d7dc889e-649a-46e1-98ae-d4708c26930b.rna_seq.augmented_star_gene_counts.tsv	dd8cbcd4215b85b64f9b9e83a6a858a6	4247622	validated
9054231e-9b1f-4ee4-b22c-1e9dbfdcfc03	9054231e-9b1f-4ee4-b22c-1e9dbfdcfc03/06ce7b93-1264-4219-8a2f-d8f0d295e45f.rna_seq.augmented_star_gene_counts.tsv	ecd25fbc7b6a91bbd0e56c2d5531487c	4250811	validated
91577462-386f-43eb-88e1-859c1d74763c	91577462-386f-43eb-88e1-859c1d74763c/6ddc13fe-e8e0-4fb1-88df-c068fe87b5cb.rna_seq.augmented_star_gene_counts.tsv	8f93109869bc6e261db04def14563ae7	4251488	validated
934aa789-6d42-4b2d-8a74-7d482d79ed8b	934aa789-6d42-4b2d-8a74-7d482d79ed8b/0c80ffec-6290-4b81-9dba-cb64d142b8a8.rna_seq.augmented_star_gene_counts.tsv	b4391cd2bdbc7bca20a398198aef2260	4248675	validated
97387357-c741-43a6-9b3a-55c925f9a516	97387357-c741-43a6-9b3a-55c925f9a516/6e79eeb3-9eae-45f4-92a5-fba71c154c1a.rna_seq.augmented_star_gene_counts.tsv	8809612b9b4ca640f779f6d49f583230	4242177	validated
97c68557-c395-40bb-aaa3-a16514da3644	97c68557-c395-40bb-aaa3-a16514da3644/19afe60a-30a2-45f6-b4fb-de935154027c.rna_seq.augmented_star_gene_counts.tsv	e65c4a4fb661fd5aef04084397102d53	4231130	validated
9c87ef50-5854-4f69-820b-9e0b4d46c982	9c87ef50-5854-4f69-820b-9e0b4d46c982/b3861080-a052-4432-82f8-193122ab29d4.rna_seq.augmented_star_gene_counts.tsv	625de118f72ded4ff1448465c1252925	4235115	validated
9cac5296-0f61-46a2-bcbf-9bd3212fb7dd	9cac5296-0f61-46a2-bcbf-9bd3212fb7dd/1ec0a33c-5b2e-4078-8226-48026f7d5c82.rna_seq.augmented_star_gene_counts.tsv	e48fdb17c5c7d9405180cbd2db64344f	4243209	validated
9d487523-ce75-4146-98d9-aed08dc2f632	9d487523-ce75-4146-98d9-aed08dc2f632/4c915c9f-4e60-48d4-a4c5-7d055940b65f.rna_seq.augmented_star_gene_counts.tsv	780ee9dd1f60b871752fe1bb113f1d29	4242182	validated
9d61e56d-690b-4d66-891a-f8d010d704cf	9d61e56d-690b-4d66-891a-f8d010d704cf/ed13eb3a-17ab-4781-bc60-13797148c7c4.rna_seq.augmented_star_gene_counts.tsv	a206a82e80592fd4c903480b0f82440e	4241422	validated
9da9a119-9f9a-4ddb-947e-97724b9fe45f	9da9a119-9f9a-4ddb-947e-97724b9fe45f/7733c059-09bd-40b4-9812-4bedd68d9d01.rna_seq.augmented_star_gene_counts.tsv	767e0ec3e9114e20a332f8d2fc60954c	4249713	validated
9dc09c86-c728-4bd9-b2b6-2d9962dad662	9dc09c86-c728-4bd9-b2b6-2d9962dad662/d1f1743c-5fd9-4ae8-90c2-8c3e2d475d1b.rna_seq.augmented_star_gene_counts.tsv	24d42f590b663170a1f908a75917da90	4251380	validated
a127fb1e-aa3b-4b6d-98b5-c141ffba9ae7	a127fb1e-aa3b-4b6d-98b5-c141ffba9ae7/e590db5d-2577-43ec-9d39-45a257be5562.rna_seq.augmented_star_gene_counts.tsv	b912d6130899440dedf7e719839451cb	4242368	validated
a2f902f5-2413-4698-b53b-446df6409d61	a2f902f5-2413-4698-b53b-446df6409d61/79f139fe-fecb-4b0e-b668-3407c13748d8.rna_seq.augmented_star_gene_counts.tsv	b674a9bd7fc13649c7314090440d2750	4239314	validated
a3e73f16-dc65-4c2e-9846-052b8fae144c	a3e73f16-dc65-4c2e-9846-052b8fae144c/682169e0-f36b-430c-896f-c93668b4ce78.rna_seq.augmented_star_gene_counts.tsv	d3bc2ac78026de712a00f4df2543c098	4236235	validated
a73c6624-c462-4c25-94bf-58769257c6dc	a73c6624-c462-4c25-94bf-58769257c6dc/34a0c8c5-8086-4f33-9ecb-7518035a4a7f.rna_seq.augmented_star_gene_counts.tsv	fab779e91f50b1171b402e52d281f3d1	4250690	validated
a835cfe4-9359-4178-9c9a-44ecb4173e47	a835cfe4-9359-4178-9c9a-44ecb4173e47/bd5e632d-9a7d-454f-838e-10b76665a4d3.rna_seq.augmented_star_gene_counts.tsv	eda2a58201779b5e4e3a5c4343fe4688	4256401	validated
aa89d193-05a1-4f7f-9291-b9cf646656de	aa89d193-05a1-4f7f-9291-b9cf646656de/e06580e9-0b4a-48f7-9522-d54229aefb2d.rna_seq.augmented_star_gene_counts.tsv	4f6befb7a85bb2d42b5d404d26add7ee	4245532	validated
ac88a5c1-caae-4b08-87bc-0dedbe61d996	ac88a5c1-caae-4b08-87bc-0dedbe61d996/465928c5-ab56-46ff-acb5-76e36c97ebda.rna_seq.augmented_star_gene_counts.tsv	c6d265903484d4382285ef3e19d66d5f	4254739	validated
ad18b7e0-57ec-41c5-99a1-0c9d8740e0f1	ad18b7e0-57ec-41c5-99a1-0c9d8740e0f1/fd2f42a3-d79c-466b-98c2-5f4d0a4a64e9.rna_seq.augmented_star_gene_counts.tsv	cec87e119bf2c7eaf776166149e4b5ba	4253283	validated
aedc877a-f4b9-4657-b5c9-b7768b5751c9	aedc877a-f4b9-4657-b5c9-b7768b5751c9/ac792e04-54f4-4c6c-9cb5-23a7c1a4ed0b.rna_seq.augmented_star_gene_counts.tsv	9f6731176c4a2b40f73597071239a28c	4225267	validated
b4ac6e06-8760-4cb2-883c-c829eaefdc4c	b4ac6e06-8760-4cb2-883c-c829eaefdc4c/96668a75-e21b-482f-b699-0b5282909a9a.rna_seq.augmented_star_gene_counts.tsv	fa5bcb02e4e0a184d35b17ad7d4e7195	4246784	validated
b96a8979-77c1-41b5-a247-0342262d30f7	b96a8979-77c1-41b5-a247-0342262d30f7/b2868132-6476-4eec-9032-2a668d894baa.rna_seq.augmented_star_gene_counts.tsv	1e4e3b8ea0b24b60b1b1e42e8aa67666	4242948	validated
bdf5a2b7-f9cb-4668-9687-1db0541bdfe4	bdf5a2b7-f9cb-4668-9687-1db0541bdfe4/47750d31-987c-48bc-b5a2-4872eecb0ed0.rna_seq.augmented_star_gene_counts.tsv	f9d9bdb8257c6c88b6ba6d06d2210f0b	4229748	validated
c1d62c39-f3ab-47d3-b654-8b6285cd97a3	c1d62c39-f3ab-47d3-b654-8b6285cd97a3/5a3d1b74-f904-44ef-94a0-b38291e30be6.rna_seq.augmented_star_gene_counts.tsv	c59b0d27dd45b23bf5930cbe77be54cc	4240380	validated
c441b2f1-d5ad-4aae-a37e-946579ff604f	c441b2f1-d5ad-4aae-a37e-946579ff604f/5c957f54-8c46-4f13-a22b-49c175e8af3a.rna_seq.augmented_star_gene_counts.tsv	9469b9b62c3edbe21e94469359127c09	4236518	validated
c55e6460-fea1-468e-951e-bf45bbddd7a6	c55e6460-fea1-468e-951e-bf45bbddd7a6/d0d2b8fc-6915-49fe-ae4a-f80e2d090cf5.rna_seq.augmented_star_gene_counts.tsv	bd998bf18d88c69169479f042b8d2930	4236078	validated
c5baa506-f18b-42d8-bafd-4e9b85e1d390	c5baa506-f18b-42d8-bafd-4e9b85e1d390/54022a08-1016-45a7-ac33-5a40b4b5e6b3.rna_seq.augmented_star_gene_counts.tsv	3354bc0d17441cfbf62f43e5a1878acc	4247363	validated
c6882939-729e-4360-b850-9f7a84df2d7e	c6882939-729e-4360-b850-9f7a84df2d7e/62298f43-7f8b-430e-9a23-0ee0ffbc1162.rna_seq.augmented_star_gene_counts.tsv	87728d2d66bf0b327930a94b865047ca	4227619	validated
c6fd0f95-d74a-49e3-9a70-fec12e63ff1a	c6fd0f95-d74a-49e3-9a70-fec12e63ff1a/a17d056c-59ee-4c93-9357-19d57f108144.rna_seq.augmented_star_gene_counts.tsv	7a14e15f5ba5c6a7b63e3510bc5fa9bc	4246394	validated
c7f1e894-f50d-437c-ad42-4a35f531c795	c7f1e894-f50d-437c-ad42-4a35f531c795/b656d5d9-3bd0-4d76-b7ad-6440cc706048.rna_seq.augmented_star_gene_counts.tsv	e1ec69c617443bd214cbf43c40c2a96e	4229422	validated
c8c7b9cc-7015-4405-a7f5-f60587de285a	c8c7b9cc-7015-4405-a7f5-f60587de285a/c091a9db-8d3f-4dfb-8658-b6b8020c1d5c.rna_seq.augmented_star_gene_counts.tsv	1315a09795ee032fcfdc0a47cf706851	4252835	validated
c9bc7edd-c545-4d76-9246-1bfa043a966c	c9bc7edd-c545-4d76-9246-1bfa043a966c/a95ecb1b-9dd9-4916-9b73-b967278f3d85.rna_seq.augmented_star_gene_counts.tsv	dd13d5bcddb592d9497611bcf155634e	4240976	validated
cbbbb1af-8bf4-4bb6-9258-33bf416190e7	cbbbb1af-8bf4-4bb6-9258-33bf416190e7/89c5f174-7db7-426d-9530-41e08a8ef603.rna_seq.augmented_star_gene_counts.tsv	84e9636372cd58fd1c043018afd0dc67	4237854	validated
cc12e7a8-e384-47f5-94b8-3e472925cc87	cc12e7a8-e384-47f5-94b8-3e472925cc87/05e15869-61fd-420f-b0e4-a2faaa814aca.rna_seq.augmented_star_gene_counts.tsv	788da90f824a06627056c1cec45cac51	4250585	validated
d3badb09-df1e-488e-ade9-97f1925b5649	d3badb09-df1e-488e-ade9-97f1925b5649/aae57dd0-eae8-48b0-855f-2cd17c9f524d.rna_seq.augmented_star_gene_counts.tsv	100f436185c4dc19c775643c055f8cbc	4238663	validated
d4943f66-388e-4c86-b61a-5ef9fef34eff	d4943f66-388e-4c86-b61a-5ef9fef34eff/240a1e61-5188-4249-b6dd-d6e0d7935d8d.rna_seq.augmented_star_gene_counts.tsv	8bb0ee9ef90cf4ab299aecc3dcf6d3e2	4256665	validated
d5330be0-9f72-4be5-9139-8503aa4d00b4	d5330be0-9f72-4be5-9139-8503aa4d00b4/0a133c47-fae8-4e3b-8f4d-cbf357f5e2fc.rna_seq.augmented_star_gene_counts.tsv	90d5b3ada024e6072663452cca7cd40e	4251146	validated
d889e5ea-58f5-4d2f-ad1e-6ab5d3217642	d889e5ea-58f5-4d2f-ad1e-6ab5d3217642/0f669396-2dc4-4305-aa35-c6fbd82ee7df.rna_seq.augmented_star_gene_counts.tsv	a214bab6dd3028e9f8921bb0aa786501	4247668	validated
d8a94ea1-68a3-43be-8a30-d690541a23aa	d8a94ea1-68a3-43be-8a30-d690541a23aa/acb1bf8e-f597-4f67-b19d-bb737109d9cd.rna_seq.augmented_star_gene_counts.tsv	bd44a943cea584fa4fdac31c35172af0	4238398	validated
d914654b-ec4f-4be5-a525-2997a4b39279	d914654b-ec4f-4be5-a525-2997a4b39279/f77281dc-f8c5-4da7-b151-873b03e986ad.rna_seq.augmented_star_gene_counts.tsv	4cb71967fec632bf65437ba30aa32fba	4240552	validated
da8c5f1e-a4e3-46bd-adb3-ce758e654983	da8c5f1e-a4e3-46bd-adb3-ce758e654983/c36f7911-13d2-4230-a5f5-e9c562d763bc.rna_seq.augmented_star_gene_counts.tsv	b947906d12c1401f39cc89ab90d37413	4230563	validated
dbdaac00-02bf-41e0-8d54-734273e10baa	dbdaac00-02bf-41e0-8d54-734273e10baa/bf858293-b533-4a73-ac9b-568109ba05d4.rna_seq.augmented_star_gene_counts.tsv	f2a471b912bb9570c27799a8f418c5aa	4247731	validated
de98339e-9b13-4def-b3d9-234fdc784cec	de98339e-9b13-4def-b3d9-234fdc784cec/1075d95f-6d27-42e1-a67a-73d5247c8a68.rna_seq.augmented_star_gene_counts.tsv	30caee6d8d898843096cd8c4c284972a	4245387	validated
e14858ca-8bb5-4d6d-906c-5d62722d90f8	e14858ca-8bb5-4d6d-906c-5d62722d90f8/fd6f4c9b-ee43-4939-8cfa-2e447aedbcf3.rna_seq.augmented_star_gene_counts.tsv	c5b28e998082f8ae66879e5ddd6b196f	4244611	validated
e21262db-a694-4461-b1b0-e52c0891113a	e21262db-a694-4461-b1b0-e52c0891113a/04de1f79-fdfc-4662-bab2-a3ed667c7dea.rna_seq.augmented_star_gene_counts.tsv	47c149d8b5d70ad11ae5645e9f3027ab	4229610	validated
e22bc31b-332f-45a1-b17c-c747179abe61	e22bc31b-332f-45a1-b17c-c747179abe61/b1366128-6ab0-4205-ae2b-a854e8ad45bf.rna_seq.augmented_star_gene_counts.tsv	081c3d0b41876fe11f2f0560e692970f	4241940	validated
e38111a3-54f9-4229-8803-fc74e0c12c55	e38111a3-54f9-4229-8803-fc74e0c12c55/d77c2ca5-196a-4426-84e4-0ffa4a3667ef.rna_seq.augmented_star_gene_counts.tsv	0de10d3ea43407f7502a0d1ba22e05a4	4245152	validated
e67bbc10-91cf-406e-8d5f-8d44c77315f1	e67bbc10-91cf-406e-8d5f-8d44c77315f1/cbf0063b-68e5-42ee-9292-dfbf918a7b08.rna_seq.augmented_star_gene_counts.tsv	7613e39e213fb43e848f5ba3d3252217	4236013	validated
e6ea1343-0da3-43f3-9845-4845db02edb8	e6ea1343-0da3-43f3-9845-4845db02edb8/697cb422-6fda-499a-b808-9ca2357b9b51.rna_seq.augmented_star_gene_counts.tsv	46d3d5abcf6c9952ba7546a3f43f36ab	4232893	validated
e8d97ce6-190e-4189-a148-5a8d9f4215c3	e8d97ce6-190e-4189-a148-5a8d9f4215c3/d244c9fe-f289-417a-af42-85591ef4fdc6.rna_seq.augmented_star_gene_counts.tsv	b0061c25b8e11531dad5283e963cd1ca	4254733	validated
e94ef671-995d-452b-bcbe-993e5b437a68	e94ef671-995d-452b-bcbe-993e5b437a68/b29eda98-8a40-4c9f-ab41-7d6eded84d50.rna_seq.augmented_star_gene_counts.tsv	0dd6ca0311af3841ac2d23f48ff7968f	4250093	validated
e9fe2319-2624-4ac1-9c41-d0ac44608f02	e9fe2319-2624-4ac1-9c41-d0ac44608f02/04ed1bfb-533f-4d97-a7e4-3e7bab103485.rna_seq.augmented_star_gene_counts.tsv	8a7eeb3cc53080ab1233c87251d9b24f	4254570	validated
ed1497db-7c6f-4bd2-83ed-ee05fa286f8b	ed1497db-7c6f-4bd2-83ed-ee05fa286f8b/ca701a41-b397-48b7-bad4-09ef8b4eb462.rna_seq.augmented_star_gene_counts.tsv	0109c6791e06b2d9e6f19e416ebe4537	4245305	validated
f0107961-a5e1-46ec-b232-a47f0049bc5f	f0107961-a5e1-46ec-b232-a47f0049bc5f/a2744918-6659-412c-a5e3-a02b9712890e.rna_seq.augmented_star_gene_counts.tsv	fe1692235eb3ba5dc922e50326b30503	4251206	validated
f1934efb-1c8a-4c72-ba94-d263ef0d0cd4	f1934efb-1c8a-4c72-ba94-d263ef0d0cd4/35da5f48-1c64-488b-8330-01e5fcbd9801.rna_seq.augmented_star_gene_counts.tsv	b742c42c54d5855f8c5065bd6ebba3c7	4243661	validated
f33b0d9c-486b-482d-b4a6-c2885072db7b	f33b0d9c-486b-482d-b4a6-c2885072db7b/ab3b04d0-d1fb-48f4-aae2-9ef96c9f5fb2.rna_seq.augmented_star_gene_counts.tsv	dd7d48904359e2e9f7ae4da33e4130f9	4246715	validated
f3746445-b2d0-4455-a6c0-46562188c056	f3746445-b2d0-4455-a6c0-46562188c056/d89a84a4-4f45-4aab-ab6a-131bf3b359bd.rna_seq.augmented_star_gene_counts.tsv	76ea2b80b216ad37b358631aff252cdd	4261472	validated
f377c267-d5eb-4542-bd0d-e87f957f3154	f377c267-d5eb-4542-bd0d-e87f957f3154/eed349c6-a5ed-4543-ae8d-67b394b26c7a.rna_seq.augmented_star_gene_counts.tsv	8b3d6cbd47bf866e4568834f7b875157	4246442	validated
f502949f-ca10-4617-a7ee-b8f142f7ec93	f502949f-ca10-4617-a7ee-b8f142f7ec93/3099b2a6-0d46-4404-88b0-a3689b019c38.rna_seq.augmented_star_gene_counts.tsv	d1e302ff72aeebcc716c047f1d17567b	4245653	validated
f6565f25-4317-4615-a437-af79da929ecd	f6565f25-4317-4615-a437-af79da929ecd/8643d0bc-0acb-4d6e-b6bd-5a997d2fc39d.rna_seq.augmented_star_gene_counts.tsv	6579f7ee9cd7fda93b194549f9892151	4255898	validated
f73d3dce-d75f-4f76-b49c-99348ee641cc	f73d3dce-d75f-4f76-b49c-99348ee641cc/1bd6dff8-ad21-4a45-b496-2d52ba995e5e.rna_seq.augmented_star_gene_counts.tsv	fb18bbcbaa6c653132922b1ef29e4a30	4247028	validated
f7e414a0-c2ca-40c7-a7a0-282d80247fa0	f7e414a0-c2ca-40c7-a7a0-282d80247fa0/ee27259c-1aa7-4f5a-a4e6-0b49be4ad051.rna_seq.augmented_star_gene_counts.tsv	e560de64d09e7febb64b84577933c208	4234096	validated
f979b428-649b-42ac-9eae-31ff4daa7b8f	f979b428-649b-42ac-9eae-31ff4daa7b8f/2429f1fd-8612-4944-a405-296a52daec57.rna_seq.augmented_star_gene_counts.tsv	5aa75a6685484988168fdcaaeaae3a00	4232677	validated
f9fe6c47-0955-432f-b402-a6dc2665e04d	f9fe6c47-0955-432f-b402-a6dc2665e04d/d33cdca5-78ec-4d34-be08-51efd97e8bfb.rna_seq.augmented_star_gene_counts.tsv	9ad1026c6c1629897369affa4f38ac94	4247097	validated
fae4edd8-db77-4937-94c4-3b16d39fb8c9	fae4edd8-db77-4937-94c4-3b16d39fb8c9/aa3cbc51-b74d-44b1-9043-cb2b9855a72b.rna_seq.augmented_star_gene_counts.tsv	9c73b45ade85c09e2b0a5896c60d7374	4224511	validated
fc0a2d23-31a3-4aab-bdd9-0abb51880043	fc0a2d23-31a3-4aab-bdd9-0abb51880043/0e2d6467-d90b-40dc-813c-fa4f8a0f4d07.rna_seq.augmented_star_gene_counts.tsv	cb29dc21f72e5a909ea0860ad1c9db1a	4246159	validated
fe7c2cdd-7c3f-4d76-ad78-2a676116f464	fe7c2cdd-7c3f-4d76-ad78-2a676116f464/97a50d88-e662-43d5-9cef-2915545e8968.rna_seq.augmented_star_gene_counts.tsv	89172e025071b5cf9f78b693a8d3521b	4247663	validated
fecd341d-a370-4092-be40-e07fc44500e5	fecd341d-a370-4092-be40-e07fc44500e5/fe00aecb-7b06-4e76-b999-99ee41ad20ea.rna_seq.augmented_star_gene_counts.tsv	2097e93dcd89252b32691a31397d39ce	4243672	validated
